pagetitle,pageviews,users
4144,"[u'[Longavesnes] 62c.NE | Digital Archive @ McMaster University Library', u'4', u'2']"
4145,"['No Results Found', 0, 0]"
4146,"[u'[Hendecourt] 51c.SE, ""B"" Series | Digital Archive @ McMaster University Library', u'1', u'1']"
4147,"[u'Situation Map 4: Railways and Ammunition Dumps 15-7-18 | Digital Archive @ McMaster University Library', u'3', u'2']"
4148,"[u'[Charleroi] 46 | Digital Archive @ McMaster University Library', u'2', u'1']"
4149,"[u'Doiran | Digital Archive @ McMaster University Library', u'5', u'4']"
4150,"['No Results Found', 0, 0]"
4151,"[u'[Vauchelles 57d.NW.4] | Digital Archive @ McMaster University Library', u'1', u'1']"
4152,"[u'Ostend 1 | Digital Archive @ McMaster University Library', u'2', u'2']"
4153,"[u'Situation Map 3: Railways and Ammunition Dumps 1-10-18 | Digital Archive @ McMaster University Library', u'5', u'3']"
4154,"[u'Index Diagram of Third Army Maps, Cambrai 1:100,000 | Digital Archive @ McMaster University Library', u'1', u'1']"
4155,"['No Results Found', 0, 0]"
4156,"[u'Courtrai | Digital Archive @ McMaster University Library', u'2', u'1']"
4157,"[u'Cherisy Special Sheet 5-12-17 | Digital Archive @ McMaster University Library', u'1', u'1']"
4158,"[u'Marche 9 | Digital Archive @ McMaster University Library', u'1', u'1']"
4159,"['No Results Found', 0, 0]"
4160,"['No Results Found', 0, 0]"
4161,"['No Results Found', 0, 0]"
4162,"[u'[Battle of Cambrai and Canal du Nord, 1918] | Digital Archive @ McMaster University Library', u'2', u'2']"
4163,"['No Results Found', 0, 0]"
4164,"[u'[Albert] 57d | Digital Archive @ McMaster University Library', u'2', u'2']"
4165,"[u'[Belgian Coastal Area] 12.SE | Digital Archive @ McMaster University Library', u'1', u'1']"
4166,"[u'Western Front 4 | Digital Archive @ McMaster University Library', u'4', u'3']"
4167,"['No Results Found', 0, 0]"
4168,"['No Results Found', 0, 0]"
4169,"[u'Namur 8 | Digital Archive @ McMaster University Library', u'2', u'2']"
4170,"['No Results Found', 0, 0]"
4171,"[u'[Bethune] 36b | Digital Archive @ McMaster University Library', u'1', u'1']"
4172,"['No Results Found', 0, 0]"
4173,"[u'Ecoust-St. Mein [57c.NW.2] | Digital Archive @ McMaster University Library', u'2', u'2']"
4174,"[u'[La Clytte 28.SW.1] | Digital Archive @ McMaster University Library', u'1', u'1']"
4175,"['No Results Found', 0, 0]"
4176,"[u'[Caen] 8 | Digital Archive @ McMaster University Library', u'1', u'1']"
4177,"[u'[Marchiennes Ville] 44.SW | Digital Archive @ McMaster University Library', u'3', u'1']"
4178,"[u'[Lille] 36 | Digital Archive @ McMaster University Library', u'1', u'1']"
4179,"[u'[Dieppe] 3 | Digital Archive @ McMaster University Library', u'2', u'2']"
4180,"[u'Fourth Army Area [Abbeville] | Digital Archive @ McMaster University Library', u'1', u'1']"
4181,"['No Results Found', 0, 0]"
4182,"[u'Aubers 36.SW.1 | Digital Archive @ McMaster University Library', u'2', u'2']"
4183,"[u'[Lombartzyde 12.SW.1.] | Digital Archive @ McMaster University Library', u'1', u'1']"
4184,"[u'Lens 11 | Digital Archive @ McMaster University Library', u'1', u'1']"
4185,"[u'Krithia | Digital Archive @ McMaster University Library', u'10', u'5']"
4186,"['No Results Found', 0, 0]"
