"pid","label","parent"
info:fedora/macrepo:20458,Rostock,info:fedora/macrepo:18815
info:fedora/macrepo:20459,Demmin,info:fedora/macrepo:18815
info:fedora/macrepo:20460,Krokfjeld,info:fedora/macrepo:19714
info:fedora/macrepo:20461,Vardö,info:fedora/macrepo:19714
info:fedora/macrepo:20462,Kiberg,info:fedora/macrepo:19714
info:fedora/macrepo:20466,Swinemünde,info:fedora/macrepo:18815
info:fedora/macrepo:20467,Jarfjorden,info:fedora/macrepo:19714
info:fedora/macrepo:20469,Makkaur,info:fedora/macrepo:19714
info:fedora/macrepo:20470,Baasfjord,info:fedora/macrepo:19714
info:fedora/macrepo:20471,Emden,info:fedora/macrepo:18815
info:fedora/macrepo:20472,Vadsö,info:fedora/macrepo:19714
info:fedora/macrepo:20473,Neiden,info:fedora/macrepo:19714
info:fedora/macrepo:20474,Svanvik,info:fedora/macrepo:19714
info:fedora/macrepo:20475,Wilhelmshaven,info:fedora/macrepo:18815
info:fedora/macrepo:20476,Vaggetem,info:fedora/macrepo:19714
info:fedora/macrepo:20477,Oksö,info:fedora/macrepo:19714
info:fedora/macrepo:20478,Egersund,info:fedora/macrepo:19714
info:fedora/macrepo:20479,Bremerhaven,info:fedora/macrepo:18815
info:fedora/macrepo:20480,Kristiansand,info:fedora/macrepo:19714
info:fedora/macrepo:20481,Hamburg,info:fedora/macrepo:18815
info:fedora/macrepo:20482,Grimstad,info:fedora/macrepo:19714
info:fedora/macrepo:20483,Lauenburg,info:fedora/macrepo:18815
info:fedora/macrepo:20485,Arendal,info:fedora/macrepo:19714
info:fedora/macrepo:20490,Skien,info:fedora/macrepo:19714
info:fedora/macrepo:20491,Larvik,info:fedora/macrepo:19714
info:fedora/macrepo:20492,Kragerö,info:fedora/macrepo:19714
info:fedora/macrepo:20493,Karpelven,info:fedora/macrepo:19714
info:fedora/macrepo:20494,Voskopojë,info:fedora/macrepo:20449
info:fedora/macrepo:20495,Flórina,info:fedora/macrepo:20449
info:fedora/macrepo:20496,Berat,info:fedora/macrepo:20449
info:fedora/macrepo:20497,Lushnje,info:fedora/macrepo:20449
info:fedora/macrepo:20498,Korçë,info:fedora/macrepo:20449
info:fedora/macrepo:20500,Thessaloníki,info:fedora/macrepo:20449
info:fedora/macrepo:20501,Édhessa,info:fedora/macrepo:20449
info:fedora/macrepo:20502,Rodholívos,info:fedora/macrepo:20449
info:fedora/macrepo:20503,Yiannitsa,info:fedora/macrepo:20449
info:fedora/macrepo:20504,Nigríta,info:fedora/macrepo:20449
info:fedora/macrepo:20506,Kaválla,info:fedora/macrepo:20449
info:fedora/macrepo:20507,Alexandroúpolis,info:fedora/macrepo:20449
info:fedora/macrepo:20508,Ávdhira,info:fedora/macrepo:20449
info:fedora/macrepo:20509,Marónia,info:fedora/macrepo:20449
info:fedora/macrepo:20510,Vlonë,info:fedora/macrepo:20449
info:fedora/macrepo:20511,Hvaler,info:fedora/macrepo:19714
info:fedora/macrepo:20536,Tönsberg,info:fedora/macrepo:19714
info:fedora/macrepo:20539,Boksjö,info:fedora/macrepo:19714
info:fedora/macrepo:20544,Sarpsborg,info:fedora/macrepo:19714
info:fedora/macrepo:20545,Aremark,info:fedora/macrepo:19714
info:fedora/macrepo:20548,Kongsberg,info:fedora/macrepo:19714
info:fedora/macrepo:20550,Oslo,info:fedora/macrepo:19714
info:fedora/macrepo:20551,Moss,info:fedora/macrepo:19714
info:fedora/macrepo:20552,Kónitsa,info:fedora/macrepo:20449
info:fedora/macrepo:20553,Gjinokastër,info:fedora/macrepo:20449
info:fedora/macrepo:20554,Gjinokastër - verso,info:fedora/macrepo:20449
info:fedora/macrepo:20555,Leskoviq,info:fedora/macrepo:20449
info:fedora/macrepo:20556,Grevená,info:fedora/macrepo:20449
info:fedora/macrepo:20559,Öymark,info:fedora/macrepo:19714
info:fedora/macrepo:20583,Fet,info:fedora/macrepo:19714
info:fedora/macrepo:20587,Setskog,info:fedora/macrepo:19714
info:fedora/macrepo:20589,Eidsberg,info:fedora/macrepo:19714
info:fedora/macrepo:20590,Hönefoss,info:fedora/macrepo:19714
info:fedora/macrepo:20591,Gran,info:fedora/macrepo:19714
info:fedora/macrepo:20593,Nannestad,info:fedora/macrepo:19714
info:fedora/macrepo:20595,Kongsvinger,info:fedora/macrepo:19714
info:fedora/macrepo:20597,Eidsvoll,info:fedora/macrepo:19714
info:fedora/macrepo:20599,Varaldsjöen,info:fedora/macrepo:19714
info:fedora/macrepo:20600,Rögden,info:fedora/macrepo:19714
info:fedora/macrepo:20602,Söndre Solör,info:fedora/macrepo:19714
info:fedora/macrepo:20605,Gjövik,info:fedora/macrepo:19714
info:fedora/macrepo:20607,Kozáni,info:fedora/macrepo:20449
info:fedora/macrepo:20608,Kateríni,info:fedora/macrepo:20449
info:fedora/macrepo:20609,Epanomí,info:fedora/macrepo:20449
info:fedora/macrepo:20610,Sithoniá,info:fedora/macrepo:20449
info:fedora/macrepo:20611,Políyiros,info:fedora/macrepo:20449
info:fedora/macrepo:20612,Ohrid,info:fedora/macrepo:20449
info:fedora/macrepo:20613,Tiranë,info:fedora/macrepo:20449
info:fedora/macrepo:20614,Athos,info:fedora/macrepo:20449
info:fedora/macrepo:20615,Struga,info:fedora/macrepo:20449
info:fedora/macrepo:20616,Durrës,info:fedora/macrepo:20449
info:fedora/macrepo:20618,Hamar,info:fedora/macrepo:19714
info:fedora/macrepo:20619,Voss,info:fedora/macrepo:19714
info:fedora/macrepo:20620,Lillehammer,info:fedora/macrepo:19714
info:fedora/macrepo:20629,Kavadarci,info:fedora/macrepo:20449
info:fedora/macrepo:20630,Ðevdelija,info:fedora/macrepo:20449
info:fedora/macrepo:20631,Porróïa,info:fedora/macrepo:20449
info:fedora/macrepo:20632,Bitolj,info:fedora/macrepo:20449
info:fedora/macrepo:20633,Dráma,info:fedora/macrepo:20449
info:fedora/macrepo:20634,Lekáni,info:fedora/macrepo:20449
info:fedora/macrepo:20635,Xánthi,info:fedora/macrepo:20449
info:fedora/macrepo:20636,Serrai,info:fedora/macrepo:20449
info:fedora/macrepo:20637,Komotiní,info:fedora/macrepo:20449
info:fedora/macrepo:20638,Paxoí,info:fedora/macrepo:20449
info:fedora/macrepo:20640,Aisími,info:fedora/macrepo:20449
info:fedora/macrepo:20641,Vermunden,info:fedora/macrepo:19714
info:fedora/macrepo:20642,Nordre Solör,info:fedora/macrepo:19714
info:fedora/macrepo:20643,Söndre Osen,info:fedora/macrepo:19714
info:fedora/macrepo:20644,Aamot,info:fedora/macrepo:19714
info:fedora/macrepo:20649,Sandkildfossen,info:fedora/macrepo:19714
info:fedora/macrepo:20651,Bygdin,info:fedora/macrepo:19714
info:fedora/macrepo:20652,Galdhöpiggen,info:fedora/macrepo:19714
info:fedora/macrepo:20653,Gausdal,info:fedora/macrepo:19714
info:fedora/macrepo:20654,Söndre Fron,info:fedora/macrepo:19714
info:fedora/macrepo:20655,Stor-Elvdal,info:fedora/macrepo:19714
info:fedora/macrepo:20656,Tryssil,info:fedora/macrepo:19714
info:fedora/macrepo:20657,Ytre Rendalen,info:fedora/macrepo:19714
info:fedora/macrepo:20674,Engerdal,info:fedora/macrepo:19714
info:fedora/macrepo:20700,Atnasjö,info:fedora/macrepo:19714
info:fedora/macrepo:20723,Dovrefjell,info:fedora/macrepo:19714
info:fedora/macrepo:20743,Foldal,info:fedora/macrepo:19714
info:fedora/macrepo:20750,Övre Rendalen,info:fedora/macrepo:19714
info:fedora/macrepo:20751,Söndre Fæmund,info:fedora/macrepo:19714
info:fedora/macrepo:20752,Tönset,info:fedora/macrepo:19714
info:fedora/macrepo:20753,Nondre Fæmund,info:fedora/macrepo:19714
info:fedora/macrepo:20754,Opdal,info:fedora/macrepo:19714
info:fedora/macrepo:20755,Kvikne,info:fedora/macrepo:19714
info:fedora/macrepo:20756,Trollhetta,info:fedora/macrepo:19714
info:fedora/macrepo:20757,Rennebu,info:fedora/macrepo:19714
info:fedora/macrepo:20758,Roros,info:fedora/macrepo:19714
info:fedora/macrepo:20759,Aursunden,info:fedora/macrepo:19714
info:fedora/macrepo:20760,Holtaalen,info:fedora/macrepo:19714
info:fedora/macrepo:20761,Stuesjö,info:fedora/macrepo:19714
info:fedora/macrepo:20762,Bratvær,info:fedora/macrepo:19714
info:fedora/macrepo:20763,Edöy,info:fedora/macrepo:19714
info:fedora/macrepo:20764,Rindal,info:fedora/macrepo:19714
info:fedora/macrepo:20765,Melhus,info:fedora/macrepo:19714
info:fedora/macrepo:20766,Terningen,info:fedora/macrepo:19714
info:fedora/macrepo:20767,Trondhjem,info:fedora/macrepo:19714
info:fedora/macrepo:20768,Selbu,info:fedora/macrepo:19714
info:fedora/macrepo:20769,Essandsjö,info:fedora/macrepo:19714
info:fedora/macrepo:20770,Stjördal,info:fedora/macrepo:19714
info:fedora/macrepo:20771,Meraaker,info:fedora/macrepo:19714
info:fedora/macrepo:20772,Fröya,info:fedora/macrepo:19714
info:fedora/macrepo:20773,Tarbuskjær,info:fedora/macrepo:19714
info:fedora/macrepo:20774,Orlandet,info:fedora/macrepo:19714
info:fedora/macrepo:20775,Stjörna,info:fedora/macrepo:19714
info:fedora/macrepo:20776,Froan,info:fedora/macrepo:19714
info:fedora/macrepo:20823,Björnör,info:fedora/macrepo:19714
info:fedora/macrepo:20824,Levanger,info:fedora/macrepo:19714
info:fedora/macrepo:20825,Verdal,info:fedora/macrepo:19714
info:fedora/macrepo:20826,Steinkjer,info:fedora/macrepo:19714
info:fedora/macrepo:20827,Snaasa,info:fedora/macrepo:19714
info:fedora/macrepo:20828,Bjorkvasklumpen,info:fedora/macrepo:19714
info:fedora/macrepo:20829,Jævsjo,info:fedora/macrepo:19714
info:fedora/macrepo:20830,Sörli,info:fedora/macrepo:19714
info:fedora/macrepo:20831,Ramsöy,info:fedora/macrepo:19714
info:fedora/macrepo:20832,Uren,info:fedora/macrepo:19714
info:fedora/macrepo:20833,Namsos,info:fedora/macrepo:19714
info:fedora/macrepo:20834,Overhalla,info:fedora/macrepo:19714
info:fedora/macrepo:20835,Fosnes,info:fedora/macrepo:19714
info:fedora/macrepo:20836,Höylandet,info:fedora/macrepo:19714
info:fedora/macrepo:20837,Sanddöla,info:fedora/macrepo:19714
info:fedora/macrepo:20838,Nordli,info:fedora/macrepo:19714
info:fedora/macrepo:20839,Trones,info:fedora/macrepo:19714
info:fedora/macrepo:20840,Tunnsjö,info:fedora/macrepo:19714
info:fedora/macrepo:20841,Fraaholmen,info:fedora/macrepo:19714
info:fedora/macrepo:20849,Vikna,info:fedora/macrepo:19714
info:fedora/macrepo:20852,Leka,info:fedora/macrepo:19714
info:fedora/macrepo:20853,Fröiningsfjeld,info:fedora/macrepo:19714
info:fedora/macrepo:20854,Namsvandet,info:fedora/macrepo:19714
info:fedora/macrepo:20954,Bydgoszcz,info:fedora/macrepo:10011
info:fedora/macrepo:20955,Toruń,info:fedora/macrepo:10011
info:fedora/macrepo:20956,Dobrzyń nad Drwęcą,info:fedora/macrepo:10011
info:fedora/macrepo:20957,Rypin,info:fedora/macrepo:10011
info:fedora/macrepo:20958,Działdowo,info:fedora/macrepo:10011
info:fedora/macrepo:20959,Mława,info:fedora/macrepo:10011
info:fedora/macrepo:20960,Przasnysz,info:fedora/macrepo:10011
info:fedora/macrepo:20961,Ostrołeka,info:fedora/macrepo:10011
info:fedora/macrepo:20962,Łomża,info:fedora/macrepo:10011
info:fedora/macrepo:20963,Tykocin,info:fedora/macrepo:10011
info:fedora/macrepo:20964,Białystok,info:fedora/macrepo:10011
info:fedora/macrepo:20965,Zabłudów,info:fedora/macrepo:10011
info:fedora/macrepo:20966,Swislocz,info:fedora/macrepo:10011
info:fedora/macrepo:20967,Inowrocław,info:fedora/macrepo:10011
info:fedora/macrepo:20968,Ciechocinek,info:fedora/macrepo:10011
info:fedora/macrepo:20969,Lipno,info:fedora/macrepo:10011
info:fedora/macrepo:20970,Sierpc,info:fedora/macrepo:10011
info:fedora/macrepo:20971,Raciąż,info:fedora/macrepo:10011
info:fedora/macrepo:20972,Ciechanów,info:fedora/macrepo:10011
info:fedora/macrepo:20973,Maków,info:fedora/macrepo:10011
info:fedora/macrepo:20974,Różan,info:fedora/macrepo:10011
info:fedora/macrepo:20975,Ostrów Maziwiecka,info:fedora/macrepo:10011
info:fedora/macrepo:20976,Wysokie Mazowieckie,info:fedora/macrepo:10011
info:fedora/macrepo:20977,Bielsk Podlaski,info:fedora/macrepo:10011
info:fedora/macrepo:20978,Narew,info:fedora/macrepo:10011
info:fedora/macrepo:20981,Dobrowola,info:fedora/macrepo:10011
info:fedora/macrepo:20983,Siniawka,info:fedora/macrepo:10011
info:fedora/macrepo:20984,Siemiezewo,info:fedora/macrepo:10011
info:fedora/macrepo:20985,Mogilno,info:fedora/macrepo:10011
info:fedora/macrepo:21002,Radziejów,info:fedora/macrepo:10011
info:fedora/macrepo:21003,Włocławek,info:fedora/macrepo:10011
info:fedora/macrepo:21006,Plock,info:fedora/macrepo:10011
info:fedora/macrepo:21009,Drobin,info:fedora/macrepo:10011
info:fedora/macrepo:21011,Płońsk,info:fedora/macrepo:10011
info:fedora/macrepo:21016,Pułtusk,info:fedora/macrepo:10011
info:fedora/macrepo:21023,Wyszków,info:fedora/macrepo:10011
info:fedora/macrepo:21028,Małkinia,info:fedora/macrepo:10011
info:fedora/macrepo:21029,Ciechanowiec,info:fedora/macrepo:10011
info:fedora/macrepo:21030,Brańsk,info:fedora/macrepo:10011
info:fedora/macrepo:21031,Hajnówka,info:fedora/macrepo:10011
info:fedora/macrepo:21032,Baialowieza,info:fedora/macrepo:10011
info:fedora/macrepo:21033,Małkowicze,info:fedora/macrepo:10011
info:fedora/macrepo:21034,Wielkie Czuczewicze,info:fedora/macrepo:10011
info:fedora/macrepo:21035,Morocz-Starobin,info:fedora/macrepo:10011
info:fedora/macrepo:21036,Słupca,info:fedora/macrepo:10011
info:fedora/macrepo:21037,Sompolno,info:fedora/macrepo:10011
info:fedora/macrepo:21038,Kłodawa,info:fedora/macrepo:10011
info:fedora/macrepo:21039,Gostynin,info:fedora/macrepo:10011
info:fedora/macrepo:21040,Wyszogród,info:fedora/macrepo:10011
info:fedora/macrepo:21041,Modlin,info:fedora/macrepo:10011
info:fedora/macrepo:21059,Drohiczyn nad Bugiem,info:fedora/macrepo:10011
info:fedora/macrepo:21067,Siemiatycze,info:fedora/macrepo:10011
info:fedora/macrepo:21068,Wysokie Litewskie,info:fedora/macrepo:10011
info:fedora/macrepo:21069,Tewle,info:fedora/macrepo:10011
info:fedora/macrepo:21070,Łohiszyn,info:fedora/macrepo:10011
info:fedora/macrepo:21071,Łuniniec-Północ,info:fedora/macrepo:10011
info:fedora/macrepo:21072,Wiczyn,info:fedora/macrepo:10011
info:fedora/macrepo:21073,Lenin,info:fedora/macrepo:10011
info:fedora/macrepo:21074,Konin,info:fedora/macrepo:10011
info:fedora/macrepo:21075,Koło,info:fedora/macrepo:10011
info:fedora/macrepo:21076,Łeczyca,info:fedora/macrepo:10011
info:fedora/macrepo:21077,Kutno,info:fedora/macrepo:10011
info:fedora/macrepo:21078,Łowicz,info:fedora/macrepo:10011
info:fedora/macrepo:21079,Żyrardów,info:fedora/macrepo:10011
info:fedora/macrepo:21080,Warszawa Południe,info:fedora/macrepo:10011
info:fedora/macrepo:21081,Mińsk Mazowiecki,info:fedora/macrepo:10011
info:fedora/macrepo:21082,Siedlce,info:fedora/macrepo:10011
info:fedora/macrepo:21083,Łosice,info:fedora/macrepo:10011
info:fedora/macrepo:21084,Biała Podlaska,info:fedora/macrepo:10011
info:fedora/macrepo:21085,Brześć nad Bugiem,info:fedora/macrepo:10011
info:fedora/macrepo:21086,Żabinka,info:fedora/macrepo:10011
info:fedora/macrepo:21088,Łuniniec-Południe,info:fedora/macrepo:10011
info:fedora/macrepo:21090,Dawidgródek,info:fedora/macrepo:10011
info:fedora/macrepo:21091,Mikaszewicze,info:fedora/macrepo:10011
info:fedora/macrepo:21092,Kalisz,info:fedora/macrepo:10011
info:fedora/macrepo:21093,Uniejów,info:fedora/macrepo:10011
info:fedora/macrepo:21094,Ozorków,info:fedora/macrepo:10011
info:fedora/macrepo:21095,Lódz,info:fedora/macrepo:10011
info:fedora/macrepo:21104,Skierniewice,info:fedora/macrepo:10011
info:fedora/macrepo:21116,Mszczonów,info:fedora/macrepo:10011
info:fedora/macrepo:21131,Grójec,info:fedora/macrepo:10011
info:fedora/macrepo:21132,Garwolin,info:fedora/macrepo:10011
info:fedora/macrepo:21133,Żelechów,info:fedora/macrepo:10011
info:fedora/macrepo:21137,Luków,info:fedora/macrepo:10011
info:fedora/macrepo:21138,Łomazy,info:fedora/macrepo:10011
info:fedora/macrepo:21139,Sławatycze,info:fedora/macrepo:10011
info:fedora/macrepo:21140,Małoryta,info:fedora/macrepo:10011
info:fedora/macrepo:21141,Horodno,info:fedora/macrepo:10011
info:fedora/macrepo:21142,Stolin,info:fedora/macrepo:10011
info:fedora/macrepo:21143,Kołki nad Stwiga,info:fedora/macrepo:10011
info:fedora/macrepo:21144,Opatówek,info:fedora/macrepo:10011
info:fedora/macrepo:21224,Sieradz,info:fedora/macrepo:10011
info:fedora/macrepo:21233,Zduńska Wola,info:fedora/macrepo:10011
info:fedora/macrepo:21241,Pabianice,info:fedora/macrepo:10011
info:fedora/macrepo:21242,Tomaszów Mazowiecki,info:fedora/macrepo:10011
info:fedora/macrepo:21243,Nowe Miasto nad Pilica,info:fedora/macrepo:10011
info:fedora/macrepo:21248,Białobrzegi,info:fedora/macrepo:10011
info:fedora/macrepo:21251,Párga,info:fedora/macrepo:20449
info:fedora/macrepo:21253,Kozienice,info:fedora/macrepo:10011
info:fedora/macrepo:21254,Dęblin,info:fedora/macrepo:10011
info:fedora/macrepo:21255,Kock,info:fedora/macrepo:10011
info:fedora/macrepo:21260,Parczew,info:fedora/macrepo:10011
info:fedora/macrepo:21261,Włodawa,info:fedora/macrepo:10011
info:fedora/macrepo:21262,Ágrafa,info:fedora/macrepo:20449
info:fedora/macrepo:21263,Fársala,info:fedora/macrepo:20449
info:fedora/macrepo:21264,Vólos,info:fedora/macrepo:20449
info:fedora/macrepo:21265,Kardhítsa,info:fedora/macrepo:20449
info:fedora/macrepo:21268,Skopelos,info:fedora/macrepo:20449
info:fedora/macrepo:21291,Krymno,info:fedora/macrepo:10011
info:fedora/macrepo:21292,Dabrowica,info:fedora/macrepo:10011
info:fedora/macrepo:21293,Jeziory,info:fedora/macrepo:10011
info:fedora/macrepo:21294,Wojtkiewicze,info:fedora/macrepo:10011
info:fedora/macrepo:21295,Złoczew,info:fedora/macrepo:10011
info:fedora/macrepo:21296,Szczerców,info:fedora/macrepo:10011
info:fedora/macrepo:21297,Piotrków Trybunalski,info:fedora/macrepo:10011
info:fedora/macrepo:21298,Opoczno,info:fedora/macrepo:10011
info:fedora/macrepo:21299,Radom,info:fedora/macrepo:10011
info:fedora/macrepo:21301,Żółkiew,info:fedora/macrepo:10011
info:fedora/macrepo:21302,Puławy,info:fedora/macrepo:10011
info:fedora/macrepo:21303,Lublin Pólnoc,info:fedora/macrepo:10011
info:fedora/macrepo:21304,Łęczna,info:fedora/macrepo:10011
info:fedora/macrepo:21305,Opalin,info:fedora/macrepo:10011
info:fedora/macrepo:21318,Świtaź,info:fedora/macrepo:10011
info:fedora/macrepo:21325,Snowidowicze,info:fedora/macrepo:10011
info:fedora/macrepo:21326,Rychtal iByczyna,info:fedora/macrepo:10011
info:fedora/macrepo:21327,Wieluń,info:fedora/macrepo:10011
info:fedora/macrepo:21328,Działoszyn,info:fedora/macrepo:10011
info:fedora/macrepo:21329,Xilókastron,info:fedora/macrepo:20449
info:fedora/macrepo:21330,Pátrai,info:fedora/macrepo:20449
info:fedora/macrepo:21331,Mesolongion,info:fedora/macrepo:20449
info:fedora/macrepo:21332,Ekhinadhes,info:fedora/macrepo:20449
info:fedora/macrepo:21335,Radomsko,info:fedora/macrepo:10011
info:fedora/macrepo:21336,Przedbórz,info:fedora/macrepo:10011
info:fedora/macrepo:21338,Końskie,info:fedora/macrepo:10011
info:fedora/macrepo:21339,Iłża,info:fedora/macrepo:10011
info:fedora/macrepo:21340,Solec,info:fedora/macrepo:10011
info:fedora/macrepo:21341,Opole,info:fedora/macrepo:10011
info:fedora/macrepo:21361,Karistos,info:fedora/macrepo:20449
info:fedora/macrepo:21362,Argostolion,info:fedora/macrepo:20449
info:fedora/macrepo:21365,Skiathos,info:fedora/macrepo:20449
info:fedora/macrepo:21366,Lublin Połudine,info:fedora/macrepo:10011
info:fedora/macrepo:21367,Rejowiec,info:fedora/macrepo:10011
info:fedora/macrepo:21368,Chełm,info:fedora/macrepo:10011
info:fedora/macrepo:21369,Luboml,info:fedora/macrepo:10011
info:fedora/macrepo:21370,Derć-Olewsk,info:fedora/macrepo:10011
info:fedora/macrepo:21371,Krzepice,info:fedora/macrepo:10011
info:fedora/macrepo:21372,Częstochowa,info:fedora/macrepo:10011
info:fedora/macrepo:21373,Koniecpol,info:fedora/macrepo:10011
info:fedora/macrepo:21374,Włoszczowa,info:fedora/macrepo:10011
info:fedora/macrepo:21375,Kielce,info:fedora/macrepo:10011
info:fedora/macrepo:21376,Khalkís,info:fedora/macrepo:20449
info:fedora/macrepo:21377,Levádhia,info:fedora/macrepo:20449
info:fedora/macrepo:21378,Nea Psara,info:fedora/macrepo:20449
info:fedora/macrepo:21379,Volimais,info:fedora/macrepo:20449
info:fedora/macrepo:21380,Bodzentyn,info:fedora/macrepo:10011
info:fedora/macrepo:21385,Opatów,info:fedora/macrepo:10011
info:fedora/macrepo:21386,Kraśnik,info:fedora/macrepo:10011
info:fedora/macrepo:21387,Trípolis,info:fedora/macrepo:20449
info:fedora/macrepo:21388,Pirgos,info:fedora/macrepo:20449
info:fedora/macrepo:21389,Zakinthos,info:fedora/macrepo:20449
info:fedora/macrepo:21390,Dhimitsana,info:fedora/macrepo:20449
info:fedora/macrepo:21391,Turobin,info:fedora/macrepo:10011
info:fedora/macrepo:21392,Krasnystaw,info:fedora/macrepo:10011
info:fedora/macrepo:21393,Grabowiec,info:fedora/macrepo:10011
info:fedora/macrepo:21394,Włodzimierz,info:fedora/macrepo:10011
info:fedora/macrepo:21400,Lubliniec,info:fedora/macrepo:10011
info:fedora/macrepo:21408,Woźniki,info:fedora/macrepo:10011
info:fedora/macrepo:21416,Aiyina,info:fedora/macrepo:20449
info:fedora/macrepo:21419,Korinthos,info:fedora/macrepo:20449
info:fedora/macrepo:21421,Żarki,info:fedora/macrepo:10011
info:fedora/macrepo:21422,Jedrzejów,info:fedora/macrepo:10011
info:fedora/macrepo:21423,Pińczów,info:fedora/macrepo:10011
info:fedora/macrepo:21431,Staszów,info:fedora/macrepo:10011
info:fedora/macrepo:21439,Sandomierz,info:fedora/macrepo:10011
info:fedora/macrepo:21440,Rozwadów,info:fedora/macrepo:10011
info:fedora/macrepo:21441,Biłgoraj,info:fedora/macrepo:10011
info:fedora/macrepo:21442,Zamość,info:fedora/macrepo:10011
info:fedora/macrepo:21443,Tyszowce,info:fedora/macrepo:10011
info:fedora/macrepo:21444,Kryłów,info:fedora/macrepo:10011
info:fedora/macrepo:21445,Gliwice,info:fedora/macrepo:10011
info:fedora/macrepo:21446,Katowice,info:fedora/macrepo:10011
info:fedora/macrepo:21447,Olkusz,info:fedora/macrepo:10011
info:fedora/macrepo:21448,Miechów,info:fedora/macrepo:10011
info:fedora/macrepo:21449,Działoszyce,info:fedora/macrepo:10011
info:fedora/macrepo:21450,Stopnica,info:fedora/macrepo:10011
info:fedora/macrepo:21451,Mielec,info:fedora/macrepo:10011
info:fedora/macrepo:21452,Rudnik,info:fedora/macrepo:10011
info:fedora/macrepo:21453,Leżajsk,info:fedora/macrepo:10011
info:fedora/macrepo:21454,Narol,info:fedora/macrepo:10011
info:fedora/macrepo:21455,Tomaszów Lubelski,info:fedora/macrepo:10011
info:fedora/macrepo:21456,Sokal,info:fedora/macrepo:10011
info:fedora/macrepo:21457,Racibórz,info:fedora/macrepo:10011
info:fedora/macrepo:21458,Rybnik,info:fedora/macrepo:10011
info:fedora/macrepo:21459,Oswiecim,info:fedora/macrepo:10011
info:fedora/macrepo:21460,Chrzanów,info:fedora/macrepo:10011
info:fedora/macrepo:21461,Kraków,info:fedora/macrepo:10011
info:fedora/macrepo:21462,Brzesko Nowe,info:fedora/macrepo:10011
info:fedora/macrepo:21463,Tarnów,info:fedora/macrepo:10011
info:fedora/macrepo:21464,Dębica,info:fedora/macrepo:10011
info:fedora/macrepo:21465,Rzeszów,info:fedora/macrepo:10011
info:fedora/macrepo:21466,Jarosław,info:fedora/macrepo:10011
info:fedora/macrepo:21467,Lubaczów,info:fedora/macrepo:10011
info:fedora/macrepo:21468,Rawa Ruska,info:fedora/macrepo:10011
info:fedora/macrepo:21469,Zólkiew,info:fedora/macrepo:10011
info:fedora/macrepo:21470,Zasław,info:fedora/macrepo:10011
info:fedora/macrepo:21471,Opawa,info:fedora/macrepo:10011
info:fedora/macrepo:21472,Skoczow,info:fedora/macrepo:10011
info:fedora/macrepo:21473,Bielsko,info:fedora/macrepo:10011
info:fedora/macrepo:21474,Wadowice,info:fedora/macrepo:10011
info:fedora/macrepo:21475,Wieliczka,info:fedora/macrepo:10011
info:fedora/macrepo:21477,Bochnia,info:fedora/macrepo:10011
info:fedora/macrepo:21478,Pilzno,info:fedora/macrepo:10011
info:fedora/macrepo:21479,Strzyżów,info:fedora/macrepo:10011
info:fedora/macrepo:21480,Błażowa,info:fedora/macrepo:10011
info:fedora/macrepo:21481,Przemysl,info:fedora/macrepo:10011
info:fedora/macrepo:21482,Mościska,info:fedora/macrepo:10011
info:fedora/macrepo:21483,Gródek Jagiellonski,info:fedora/macrepo:10011
info:fedora/macrepo:21484,Lwów,info:fedora/macrepo:10011
info:fedora/macrepo:21487,Cieszyn,info:fedora/macrepo:10011
info:fedora/macrepo:21488,Żywiec,info:fedora/macrepo:10011
info:fedora/macrepo:21489,Babia Góra,info:fedora/macrepo:10011
info:fedora/macrepo:21490,Rabka,info:fedora/macrepo:10011
info:fedora/macrepo:21491,Nowy Sacz,info:fedora/macrepo:10011
info:fedora/macrepo:21492,Gorlice,info:fedora/macrepo:10011
info:fedora/macrepo:21493,Jasłow,info:fedora/macrepo:10011
info:fedora/macrepo:21494,Ujsoły,info:fedora/macrepo:10011
info:fedora/macrepo:21495,Càdiz,info:fedora/macrepo:20447
info:fedora/macrepo:21496,Medina Sidonia,info:fedora/macrepo:20447
info:fedora/macrepo:21497,Estepona,info:fedora/macrepo:20447
info:fedora/macrepo:21498,Tarifa,info:fedora/macrepo:20447
info:fedora/macrepo:21499,Algeciras,info:fedora/macrepo:20447
info:fedora/macrepo:21500,Chyżne,info:fedora/macrepo:10011
info:fedora/macrepo:21501,Zakopane,info:fedora/macrepo:10011
info:fedora/macrepo:21502,Schwerin,info:fedora/macrepo:18815
info:fedora/macrepo:21503,Szczawnica,info:fedora/macrepo:10011
info:fedora/macrepo:21504,Krynica,info:fedora/macrepo:10011
info:fedora/macrepo:21505,Neustrelitz,info:fedora/macrepo:18815
info:fedora/macrepo:21506,Jaśliska,info:fedora/macrepo:10011
info:fedora/macrepo:21507,Tatry Zachodnie,info:fedora/macrepo:10011
info:fedora/macrepo:21511,Tatry Wysokie,info:fedora/macrepo:10011
info:fedora/macrepo:21512,Prenzlau,info:fedora/macrepo:18815
info:fedora/macrepo:21513,Groningen,info:fedora/macrepo:18815
info:fedora/macrepo:21514,Oldenburg,info:fedora/macrepo:18815
info:fedora/macrepo:21515,Bremen,info:fedora/macrepo:18815
info:fedora/macrepo:21516,Soltau,info:fedora/macrepo:18815
info:fedora/macrepo:21519,Salzwedel,info:fedora/macrepo:18815
